Atualizado em: 2026-08-28
"ICAO Empresa Aérea";"Número Voo";"Código Autorização (DI)";"Código Tipo Linha";"ICAO Aeródromo Origem";"ICAO Aeródromo Destino";"Partida Prevista";"Partida Real";"Chegada Prevista";"Chegada Real";"Situação Voo";"Código Justificativa"
"TAM";"3151";"0";"N";"SBPA";"SBSP";"2025-11-23 07:15:00";"2025-11-23 07:01:00";"2025-11-23 08:50:00";"2025-11-23 08:31:00";"REALIZADO";"N/A"
"TAM";"3151";"0";"N";"SBPA";"SBSP";"2025-11-24 06:10:00";"2025-11-24 06:07:00";"2025-11-24 07:45:00";"2025-11-24 07:37:00";"REALIZADO";"N/A"
"TAM";"3151";"0";"N";"SBPA";"SBSP";"2025-11-25 06:10:00";"2025-11-25 06:02:00";"2025-11-25 07:45:00";"2025-11-25 07:28:00";"REALIZADO";"N/A"
"TAM";"3151";"0";"N";"SBPA";"SBSP";"2025-11-27 06:10:00";"2025-11-27 05:56:00";"2025-11-27 07:45:00";"2025-11-27 07:24:00";"REALIZADO";"N/A"
"TAM";"3151";"0";"N";"SBPA";"SBSP";"2025-11-28 06:10:00";"2025-11-28 06:01:00";"2025-11-28 07:45:00";"2025-11-28 07:27:00";"REALIZADO";"N/A"
"TAM";"3151";"0";"N";"SBPA";"SBSP";"2025-11-29 07:30:00";"2025-11-29 07:19:00";"2025-11-29 09:05:00";"2025-11-29 08:41:00";"REALIZADO";"N/A"
"TAM";"3151";"0";"N";"SBPA";"SBSP";"2025-11-30 07:15:00";"2025-11-30 07:02:00";"2025-11-30 08:50:00";"2025-11-30 08:28:00";"REALIZADO";"N/A"
"TAM";"3152";"0";"N";"SBSP";"SBPA";"2025-11-01 11:10:00";"2025-11-01 11:22:00";"2025-11-01 12:55:00";"2025-11-01 13:01:00";"REALIZADO";"N/A"
"TAM";"3152";"0";"N";"SBSP";"SBPA";"2025-11-02 08:00:00";"2025-11-02 08:04:00";"2025-11-02 09:40:00";"2025-11-02 09:38:00";"REALIZADO";"N/A"
"TAM";"3152";"0";"N";"SBSP";"SBPA";"2025-11-08 11:10:00";"2025-11-08 11:21:00";"2025-11-08 12:55:00";"2025-11-08 13:01:00";"REALIZADO";"N/A"
"TAM";"3152";"0";"N";"SBSP";"SBPA";"2025-11-09 08:00:00";"2025-11-09 07:55:00";"2025-11-09 09:40:00";"2025-11-09 09:35:00";"REALIZADO";"N/A"
"TAM";"3152";"0";"N";"SBSP";"SBPA";"2025-11-15 11:10:00";"2025-11-15 11:10:00";"2025-11-15 12:55:00";"2025-11-15 12:43:00";"REALIZADO";"N/A"
"TAM";"3152";"0";"N";"SBSP";"SBPA";"2025-11-16 08:00:00";"2025-11-16 07:56:00";"2025-11-16 09:40:00";"2025-11-16 09:26:00";"REALIZADO";"N/A"
"TAM";"3152";"0";"N";"SBSP";"SBPA";"2025-11-22 11:10:00";"2025-11-22 11:04:00";"2025-11-22 12:55:00";"2025-11-22 12:37:00";"REALIZADO";"N/A"
"TAM";"3152";"0";"N";"SBSP";"SBPA";"2025-11-23 08:00:00";"2025-11-23 07:43:00";"2025-11-23 09:40:00";"2025-11-23 09:13:00";"REALIZADO";"N/A"
"TAM";"3152";"0";"N";"SBSP";"SBPA";"2025-11-29 11:10:00";"2025-11-29 11:13:00";"2025-11-29 12:55:00";"2025-11-29 12:47:00";"REALIZADO";"N/A"
"TAM";"3152";"0";"N";"SBSP";"SBPA";"2025-11-30 08:00:00";"2025-11-30 08:14:00";"2025-11-30 09:40:00";"2025-11-30 09:51:00";"REALIZADO";"N/A"
"TAM";"3153";"0";"N";"SBPA";"SBSP";"2025-11-01 08:45:00";"2025-11-01 08:39:00";"2025-11-01 10:20:00";"2025-11-01 10:03:00";"REALIZADO";"N/A"
"TAM";"3153";"0";"N";"SBPA";"SBSP";"2025-11-02 08:40:00";"2025-11-02 08:39:00";"2025-11-02 10:15:00";"2025-11-02 10:07:00";"REALIZADO";"N/A"
"TAM";"3153";"0";"N";"SBPA";"SBSP";"2025-11-03 08:50:00";"2025-11-03 08:51:00";"2025-11-03 10:25:00";"2025-11-03 10:24:00";"REALIZADO";"N/A"
"TAM";"3153";"0";"N";"SBPA";"SBSP";"2025-11-04 08:50:00";"2025-11-04 08:35:00";"2025-11-04 10:25:00";"2025-11-04 10:04:00";"REALIZADO";"N/A"
"TAM";"3153";"0";"N";"SBPA";"SBSP";"2025-11-05 08:50:00";"2025-11-05 09:02:00";"2025-11-05 10:25:00";"2025-11-05 10:29:00";"REALIZADO";"N/A"
"TAM";"3153";"0";"N";"SBPA";"SBSP";"2025-11-06 08:50:00";"2025-11-06 08:57:00";"2025-11-06 10:25:00";"2025-11-06 10:34:00";"REALIZADO";"N/A"
"TAM";"3153";"0";"N";"SBPA";"SBSP";"2025-11-07 08:50:00";"2025-11-07 08:58:00";"2025-11-07 10:30:00";"2025-11-07 10:22:00";"REALIZADO";"N/A"
"TAM";"3153";"0";"N";"SBPA";"SBSP";"2025-11-08 08:45:00";"2025-11-08 08:43:00";"2025-11-08 10:20:00";"2025-11-08 10:13:00";"REALIZADO";"N/A"
"TAM";"3153";"0";"N";"SBPA";"SBSP";"2025-11-09 08:40:00";"2025-11-09 08:34:00";"2025-11-09 10:15:00";"2025-11-09 10:08:00";"REALIZADO";"N/A"
"TAM";"3153";"0";"N";"SBPA";"SBSP";"2025-11-10 08:50:00";"2025-11-10 08:45:00";"2025-11-10 10:25:00";"2025-11-10 10:09:00";"REALIZADO";"N/A"
"TAM";"3153";"0";"N";"SBPA";"SBSP";"2025-11-12 08:50:00";"2025-11-12 08:47:00";"2025-11-12 10:25:00";"2025-11-12 10:42:00";"REALIZADO";"N/A"
"TAM";"3153";"0";"N";"SBPA";"SBSP";"2025-11-13 08:50:00";"2025-11-13 08:47:00";"2025-11-13 10:25:00";"2025-11-13 10:13:00";"REALIZADO";"N/A"
"TAM";"3153";"0";"N";"SBPA";"SBSP";"2025-11-14 08:50:00";"2025-11-14 08:53:00";"2025-11-14 10:25:00";"2025-11-14 10:16:00";"REALIZADO";"N/A"
"TAM";"3153";"0";"N";"SBPA";"SBSP";"2025-11-15 08:45:00";"2025-11-15 08:33:00";"2025-11-15 10:20:00";"2025-11-15 10:02:00";"REALIZADO";"N/A"
"AZU";"4757";"0";"N";"SBLO";"SBCT";"2025-11-14 18:20:00";"2025-11-14 18:09:00";"2025-11-14 19:20:00";"2025-11-14 19:02:00";"REALIZADO";"N/A"
"AZU";"4757";"0";"N";"SBLO";"SBCT";"2025-11-15 18:20:00";"2025-11-15 18:07:00";"2025-11-15 19:20:00";"2025-11-15 19:11:00";"REALIZADO";"N/A"
"AZU";"4757";"0";"N";"SBLO";"SBCT";"2025-11-16 18:20:00";"2025-11-16 18:01:00";"2025-11-16 19:20:00";"2025-11-16 19:14:00";"REALIZADO";"N/A"
"AZU";"4757";"0";"N";"SBLO";"SBCT";"2025-11-17 18:20:00";"2025-11-17 18:04:00";"2025-11-17 19:20:00";"2025-11-17 18:59:00";"REALIZADO";"N/A"
"AZU";"4757";"0";"N";"SBLO";"SBCT";"2025-11-18 18:20:00";"2025-11-18 18:12:00";"2025-11-18 19:20:00";"2025-11-18 19:21:00";"REALIZADO";"N/A"
"AZU";"4757";"0";"N";"SBLO";"SBCT";"2025-11-19 18:20:00";"2025-11-19 20:03:00";"2025-11-19 19:20:00";"2025-11-19 20:59:00";"REALIZADO";"N/A"
"AZU";"4757";"0";"N";"SBLO";"SBCT";"2025-11-20 18:20:00";"2025-11-20 18:06:00";"2025-11-20 19:20:00";"2025-11-20 18:57:00";"REALIZADO";"N/A"
"AZU";"4757";"0";"N";"SBLO";"SBCT";"2025-11-23 18:20:00";"2025-11-23 18:14:00";"2025-11-23 19:20:00";"2025-11-23 19:23:00";"REALIZADO";"N/A"
"AZU";"4757";"0";"N";"SBLO";"SBCT";"2025-11-24 18:20:00";"2025-11-24 18:12:00";"2025-11-24 19:20:00";"2025-11-24 19:09:00";"REALIZADO";"N/A"
"AZU";"4757";"0";"N";"SBLO";"SBCT";"2025-11-25 18:20:00";"2025-11-25 18:17:00";"2025-11-25 19:20:00";"2025-11-25 19:11:00";"REALIZADO";"N/A"
"AZU";"4757";"0";"N";"SBLO";"SBCT";"2025-11-26 18:20:00";"2025-11-26 18:09:00";"2025-11-26 19:20:00";"2025-11-26 19:09:00";"REALIZADO";"N/A"
"AZU";"4757";"0";"N";"SBLO";"SBCT";"2025-11-27 18:20:00";"2025-11-27 18:09:00";"2025-11-27 19:20:00";"2025-11-27 19:04:00";"REALIZADO";"N/A"
"AZU";"4757";"0";"N";"SBLO";"SBCT";"2025-11-28 18:20:00";"2025-11-28 18:06:00";"2025-11-28 19:20:00";"2025-11-28 19:03:00";"REALIZADO";"N/A"
"AZU";"4757";"0";"N";"SBLO";"SBCT";"2025-11-29 18:20:00";"2025-11-29 18:11:00";"2025-11-29 19:20:00";"2025-11-29 19:17:00";"REALIZADO";"N/A"
"AZU";"4757";"0";"N";"SBLO";"SBCT";"2025-11-30 18:20:00";"2025-11-30 18:35:00";"2025-11-30 19:20:00";"2025-11-30 19:32:00";"REALIZADO";"N/A"
"AZU";"4761";"0";"N";"SBKP";"SBVT";"2025-11-03 13:10:00";"2025-11-03 13:08:00";"2025-11-03 14:45:00";"2025-11-03 14:45:00";"REALIZADO";"N/A"
"AZU";"4761";"0";"N";"SBKP";"SBVT";"2025-11-04 13:10:00";"2025-11-04 13:15:00";"2025-11-04 14:45:00";"2025-11-04 14:54:00";"REALIZADO";"N/A"
"AZU";"4761";"0";"N";"SBKP";"SBVT";"2025-11-05 13:10:00";"2025-11-05 13:08:00";"2025-11-05 14:45:00";"2025-11-05 14:36:00";"REALIZADO";"N/A"
"AZU";"4761";"0";"N";"SBKP";"SBVT";"2025-11-12 13:10:00";"2025-11-12 13:03:00";"2025-11-12 14:45:00";"2025-11-12 14:35:00";"REALIZADO";"N/A"
"AZU";"4761";"0";"N";"SBKP";"SBVT";"2025-11-14 13:10:00";"2025-11-14 13:02:00";"2025-11-14 14:45:00";"2025-11-14 14:28:00";"REALIZADO";"N/A"
"TAM";"3474";"0";"N";"SBSP";"SBSR";"2025-11-14 07:00:00";"2025-11-14 07:06:00";"2025-11-14 08:10:00";"2025-11-14 08:14:00";"REALIZADO";"N/A"
"AZU";"4761";"0";"N";"SBKP";"SBVT";"2025-11-17 13:10:00";"2025-11-17 13:04:00";"2025-11-17 14:45:00";"2025-11-17 14:39:00";"REALIZADO";"N/A"
"AZU";"4761";"0";"N";"SBKP";"SBVT";"2025-11-19 13:10:00";"2025-11-19 13:03:00";"2025-11-19 14:45:00";"2025-11-19 14:30:00";"REALIZADO";"N/A"
"AZU";"4761";"0";"N";"SBKP";"SBVT";"2025-11-20 13:10:00";"2025-11-20 13:07:00";"2025-11-20 14:45:00";"2025-11-20 14:37:00";"REALIZADO";"N/A"
"AZU";"4761";"0";"N";"SBKP";"SBVT";"2025-11-21 13:10:00";"2025-11-21 13:02:00";"2025-11-21 14:45:00";"2025-11-21 14:39:00";"REALIZADO";"N/A"
"AZU";"4761";"0";"N";"SBKP";"SBVT";"2025-11-24 13:10:00";"2025-11-24 13:44:00";"2025-11-24 14:45:00";"2025-11-24 15:26:00";"REALIZADO";"N/A"
"AZU";"4761";"0";"N";"SBKP";"SBVT";"2025-11-27 12:50:00";"2025-11-27 13:03:00";"2025-11-27 14:25:00";"2025-11-27 14:34:00";"REALIZADO";"N/A"
"AZU";"4761";"0";"N";"SBKP";"SBVT";"2025-11-28 13:10:00";"2025-11-28 13:05:00";"2025-11-28 14:45:00";"2025-11-28 14:48:00";"REALIZADO";"N/A"
"TAM";"3034";"0";"N";"SBSP";"SBFL";"2025-11-26 11:15:00";"2025-11-26 11:29:00";"2025-11-26 12:25:00";"2025-11-26 12:33:00";"REALIZADO";"N/A"
"AZU";"4765";"0";"N";"SBKP";"SBSV";"2025-11-01 08:30:00";"2025-11-01 08:38:00";"2025-11-01 10:50:00";"2025-11-01 10:50:00";"REALIZADO";"N/A"
"AZU";"4765";"0";"N";"SBKP";"SBSV";"2025-11-02 08:30:00";"2025-11-02 08:45:00";"2025-11-02 10:50:00";"2025-11-02 10:54:00";"REALIZADO";"N/A"
"AZU";"4765";"0";"N";"SBKP";"SBSV";"2025-11-03 08:25:00";"2025-11-03 08:26:00";"2025-11-03 10:45:00";"2025-11-03 11:02:00";"REALIZADO";"N/A"
"AZU";"4765";"0";"N";"SBKP";"SBSV";"2025-11-04 08:25:00";"2025-11-04 08:26:00";"2025-11-04 10:45:00";"2025-11-04 10:36:00";"REALIZADO";"N/A"
"AZU";"4765";"0";"N";"SBKP";"SBSV";"2025-11-05 08:25:00";"2025-11-05 08:25:00";"2025-11-05 10:45:00";"2025-11-05 10:48:00";"REALIZADO";"N/A"
"AZU";"4765";"0";"N";"SBKP";"SBSV";"2025-11-06 08:25:00";"2025-11-06 08:37:00";"2025-11-06 10:45:00";"2025-11-06 10:42:00";"REALIZADO";"N/A"
"AZU";"4765";"0";"N";"SBKP";"SBSV";"2025-11-07 08:25:00";"2025-11-07 08:22:00";"2025-11-07 10:45:00";"2025-11-07 10:30:00";"REALIZADO";"N/A"
"AZU";"4765";"0";"N";"SBKP";"SBSV";"2025-11-08 08:30:00";"2025-11-08 08:47:00";"2025-11-08 10:50:00";"2025-11-08 11:06:00";"REALIZADO";"N/A"
"AZU";"4765";"0";"N";"SBKP";"SBSV";"2025-11-09 08:30:00";"2025-11-09 08:28:00";"2025-11-09 10:50:00";"2025-11-09 10:36:00";"REALIZADO";"N/A"
"AZU";"4765";"0";"N";"SBKP";"SBSV";"2025-11-10 08:25:00";"2025-11-10 08:25:00";"2025-11-10 10:45:00";"2025-11-10 10:36:00";"REALIZADO";"N/A"
"AZU";"4765";"0";"N";"SBKP";"SBSV";"2025-11-11 08:25:00";"2025-11-11 08:42:00";"2025-11-11 10:45:00";"2025-11-11 10:52:00";"REALIZADO";"N/A"
"AZU";"4765";"0";"N";"SBKP";"SBSV";"2025-11-12 08:25:00";"2025-11-12 08:24:00";"2025-11-12 10:45:00";"2025-11-12 10:29:00";"REALIZADO";"N/A"
"AZU";"4765";"0";"N";"SBKP";"SBSV";"2025-11-13 08:25:00";"2025-11-13 08:26:00";"2025-11-13 10:45:00";"2025-11-13 10:37:00";"REALIZADO";"N/A"
"TAM";"3474";"0";"N";"SBSP";"SBSR";"2025-11-17 07:00:00";"2025-11-17 06:55:00";"2025-11-17 08:10:00";"2025-11-17 08:02:00";"REALIZADO";"N/A"
"AZU";"4765";"0";"N";"SBKP";"SBSV";"2025-11-14 08:25:00";"2025-11-14 08:23:00";"2025-11-14 10:45:00";"2025-11-14 10:29:00";"REALIZADO";"N/A"
"AZU";"4765";"0";"N";"SBKP";"SBSV";"2025-11-15 08:30:00";"2025-11-15 08:24:00";"2025-11-15 10:50:00";"2025-11-15 10:34:00";"REALIZADO";"N/A"
"AZU";"4765";"0";"N";"SBKP";"SBSV";"2025-11-16 08:30:00";"2025-11-16 08:29:00";"2025-11-16 10:50:00";"2025-11-16 10:40:00";"REALIZADO";"N/A"
"AZU";"4765";"0";"N";"SBKP";"SBSV";"2025-11-17 08:25:00";"2025-11-17 08:22:00";"2025-11-17 10:45:00";"2025-11-17 10:31:00";"REALIZADO";"N/A"
"AZU";"4765";"0";"N";"SBKP";"SBSV";"2025-11-18 08:25:00";"2025-11-18 08:29:00";"2025-11-18 10:45:00";"2025-11-18 10:53:00";"REALIZADO";"N/A"
"AZU";"4765";"0";"N";"SBKP";"SBSV";"2025-11-19 08:25:00";"2025-11-19 08:41:00";"2025-11-19 10:45:00";"2025-11-19 10:53:00";"REALIZADO";"N/A"
"AZU";"4765";"0";"N";"SBKP";"SBSV";"2025-11-20 08:25:00";"2025-11-20 08:23:00";"2025-11-20 10:45:00";"2025-11-20 10:43:00";"REALIZADO";"N/A"
"AZU";"4765";"0";"N";"SBKP";"SBSV";"2025-11-21 08:25:00";"2025-11-21 08:22:00";"2025-11-21 10:45:00";"2025-11-21 10:32:00";"REALIZADO";"N/A"
"AZU";"4765";"0";"N";"SBKP";"SBSV";"2025-11-22 08:30:00";"2025-11-22 08:31:00";"2025-11-22 10:50:00";"2025-11-22 10:42:00";"REALIZADO";"N/A"
"AZU";"4765";"0";"N";"SBKP";"SBSV";"2025-11-23 08:30:00";"2025-11-23 08:24:00";"2025-11-23 10:50:00";"2025-11-23 10:37:00";"REALIZADO";"N/A"
"AZU";"4765";"0";"N";"SBKP";"SBSV";"2025-11-24 08:25:00";"2025-11-24 08:39:00";"2025-11-24 10:45:00";"2025-11-24 10:50:00";"REALIZADO";"N/A"
"AZU";"4765";"0";"N";"SBKP";"SBSV";"2025-11-25 08:25:00";"2025-11-25 08:22:00";"2025-11-25 10:45:00";"2025-11-25 10:27:00";"REALIZADO";"N/A"
"AZU";"4765";"0";"N";"SBKP";"SBSV";"2025-11-26 08:25:00";"2025-11-26 08:37:00";"2025-11-26 10:45:00";"2025-11-26 10:39:00";"REALIZADO";"N/A"
"TAM";"3474";"0";"N";"SBSP";"SBSR";"2025-11-18 07:00:00";"2025-11-18 06:53:00";"2025-11-18 08:10:00";"2025-11-18 08:13:00";"REALIZADO";"N/A"
"AZU";"4765";"0";"N";"SBKP";"SBSV";"2025-11-27 08:25:00";"2025-11-27 08:24:00";"2025-11-27 10:45:00";"2025-11-27 10:30:00";"REALIZADO";"N/A"
"AZU";"4765";"0";"N";"SBKP";"SBSV";"2025-11-28 08:25:00";"2025-11-28 08:19:00";"2025-11-28 10:45:00";"2025-11-28 10:23:00";"REALIZADO";"N/A"
"AZU";"4765";"0";"N";"SBKP";"SBSV";"2025-11-29 08:30:00";"2025-11-29 08:35:00";"2025-11-29 10:50:00";"2025-11-29 10:46:00";"REALIZADO";"N/A"
"AZU";"2961";"0";"N";"SBRF";"SBBR";"2025-11-25 08:30:00";"2025-11-25 08:26:00";"2025-11-25 11:10:00";"2025-11-25 11:02:00";"REALIZADO";"N/A"
"AZU";"2961";"0";"N";"SBRF";"SBBR";"2025-11-26 08:30:00";"2025-11-26 08:20:00";"2025-11-26 11:10:00";"2025-11-26 11:01:00";"REALIZADO";"N/A"
"AZU";"2961";"0";"N";"SBRF";"SBBR";"2025-11-27 08:30:00";"2025-11-27 08:26:00";"2025-11-27 11:10:00";"2025-11-27 10:59:00";"REALIZADO";"N/A"
"AZU";"2961";"0";"N";"SBRF";"SBBR";"2025-11-28 08:30:00";"2025-11-28 08:41:00";"2025-11-28 11:10:00";"2025-11-28 11:25:00";"REALIZADO";"N/A"
"AZU";"2961";"0";"N";"SBRF";"SBBR";"2025-11-29 09:55:00";"2025-11-29 09:52:00";"2025-11-29 12:35:00";"2025-11-29 12:27:00";"REALIZADO";"N/A"
"AZU";"2961";"0";"N";"SBRF";"SBBR";"2025-11-30 08:30:00";"2025-11-30 08:26:00";"2025-11-30 11:10:00";"2025-11-30 11:00:00";"REALIZADO";"N/A"
"AZU";"2962";"0";"N";"SBSV";"SBCF";"2025-11-01 14:55:00";"2025-11-01 15:14:00";"2025-11-01 16:40:00";"2025-11-01 16:55:00";"REALIZADO";"N/A"
"AZU";"2962";"0";"N";"SBSV";"SBCF";"2025-11-02 15:15:00";"2025-11-02 15:11:00";"2025-11-02 17:00:00";"2025-11-02 16:53:00";"REALIZADO";"N/A"
"AZU";"2962";"0";"N";"SBSV";"SBCF";"2025-11-03 15:15:00";"2025-11-03 15:05:00";"2025-11-03 17:00:00";"2025-11-03 16:53:00";"REALIZADO";"N/A"
"AZU";"2962";"0";"N";"SBSV";"SBCF";"2025-11-04 15:15:00";"2025-11-04 15:05:00";"2025-11-04 17:00:00";"2025-11-04 16:42:00";"REALIZADO";"N/A"
"AZU";"2962";"0";"N";"SBSV";"SBCF";"2025-11-05 15:15:00";"2025-11-05 15:10:00";"2025-11-05 17:00:00";"2025-11-05 16:51:00";"REALIZADO";"N/A"
"AZU";"2962";"0";"N";"SBSV";"SBCF";"2025-11-06 15:15:00";"2025-11-06 15:19:00";"2025-11-06 17:00:00";"2025-11-06 17:04:00";"REALIZADO";"N/A"
"AZU";"2962";"0";"N";"SBSV";"SBCF";"2025-11-07 15:15:00";"2025-11-07 15:09:00";"2025-11-07 17:00:00";"2025-11-07 16:49:00";"REALIZADO";"N/A"
"AZU";"2962";"0";"N";"SBSV";"SBCF";"2025-11-08 15:20:00";"2025-11-08 15:27:00";"2025-11-08 17:05:00";"2025-11-08 17:05:00";"REALIZADO";"N/A"
"AZU";"2962";"0";"N";"SBSV";"SBCF";"2025-11-09 15:15:00";"2025-11-09 15:10:00";"2025-11-09 17:00:00";"2025-11-09 16:52:00";"REALIZADO";"N/A"
"AZU";"2962";"0";"N";"SBSV";"SBCF";"2025-11-10 15:15:00";"2025-11-10 15:14:00";"2025-11-10 17:00:00";"2025-11-10 16:52:00";"REALIZADO";"N/A"
"AZU";"2962";"0";"N";"SBSV";"SBCF";"2025-11-11 15:15:00";"2025-11-11 15:00:00";"2025-11-11 17:00:00";"2025-11-11 16:46:00";"REALIZADO";"N/A"
"AZU";"2962";"0";"N";"SBSV";"SBCF";"2025-11-12 15:15:00";"2025-11-12 15:21:00";"2025-11-12 17:00:00";"2025-11-12 17:04:00";"REALIZADO";"N/A"
"AZU";"2962";"0";"N";"SBSV";"SBCF";"2025-11-13 15:15:00";"2025-11-13 15:16:00";"2025-11-13 17:00:00";"2025-11-13 16:55:00";"REALIZADO";"N/A"
"AZU";"2962";"0";"N";"SBSV";"SBCF";"2025-11-14 15:15:00";"2025-11-14 15:19:00";"2025-11-14 17:00:00";"2025-11-14 17:05:00";"REALIZADO";"N/A"
"AZU";"2962";"0";"N";"SBSV";"SBCF";"2025-11-15 15:20:00";"2025-11-15 15:21:00";"2025-11-15 17:05:00";"2025-11-15 17:10:00";"REALIZADO";"N/A"
"AZU";"2962";"0";"N";"SBSV";"SBCF";"2025-11-17 15:15:00";"2025-11-17 15:12:00";"2025-11-17 17:00:00";"2025-11-17 16:54:00";"REALIZADO";"N/A"
"AZU";"2962";"0";"N";"SBSV";"SBCF";"2025-11-18 15:15:00";"2025-11-18 15:33:00";"2025-11-18 17:00:00";"2025-11-18 17:12:00";"REALIZADO";"N/A"
"AZU";"2962";"0";"N";"SBSV";"SBCF";"2025-11-19 15:15:00";"2025-11-19 15:17:00";"2025-11-19 17:00:00";"2025-11-19 17:00:00";"REALIZADO";"N/A"
"AZU";"2962";"0";"N";"SBSV";"SBCF";"2025-11-20 15:15:00";"2025-11-20 15:06:00";"2025-11-20 17:00:00";"2025-11-20 16:43:00";"REALIZADO";"N/A"
"AZU";"2962";"0";"N";"SBSV";"SBCF";"2025-11-21 15:15:00";"2025-11-21 15:08:00";"2025-11-21 17:00:00";"2025-11-21 16:47:00";"REALIZADO";"N/A"
"AZU";"2962";"0";"N";"SBSV";"SBCF";"2025-11-22 15:20:00";"2025-11-22 15:07:00";"2025-11-22 17:05:00";"2025-11-22 16:52:00";"REALIZADO";"N/A"
"AZU";"2962";"0";"N";"SBSV";"SBCF";"2025-11-23 15:15:00";"2025-11-23 15:38:00";"2025-11-23 17:00:00";"2025-11-23 17:26:00";"REALIZADO";"N/A"
"AZU";"2962";"0";"N";"SBSV";"SBCF";"2025-11-24 15:15:00";"2025-11-24 15:01:00";"2025-11-24 17:00:00";"2025-11-24 16:45:00";"REALIZADO";"N/A"
"AZU";"2962";"0";"N";"SBSV";"SBCF";"2025-11-25 15:15:00";"2025-11-25 15:09:00";"2025-11-25 17:00:00";"2025-11-25 16:51:00";"REALIZADO";"N/A"
"AZU";"2962";"0";"N";"SBSV";"SBCF";"2025-11-26 15:15:00";"2025-11-26 15:53:00";"2025-11-26 17:00:00";"2025-11-26 17:32:00";"REALIZADO";"N/A"
"AZU";"2962";"0";"N";"SBSV";"SBCF";"2025-11-27 15:15:00";"2025-11-27 15:15:00";"2025-11-27 17:00:00";"2025-11-27 16:59:00";"REALIZADO";"N/A"
"AZU";"2962";"0";"N";"SBSV";"SBCF";"2025-11-28 15:15:00";"2025-11-28 18:34:00";"2025-11-28 17:00:00";"2025-11-28 20:17:00";"REALIZADO";"N/A"
"AZU";"2962";"0";"N";"SBSV";"SBCF";"2025-11-29 15:20:00";"2025-11-29 15:22:00";"2025-11-29 17:05:00";"2025-11-29 17:07:00";"REALIZADO";"N/A"
"AZU";"2962";"0";"N";"SBSV";"SBCF";"2025-11-30 15:15:00";"2025-11-30 15:07:00";"2025-11-30 17:00:00";"2025-11-30 16:48:00";"REALIZADO";"N/A"
"AZU";"2963";"0";"N";"SBKP";"SBRJ";"2025-11-03 12:00:00";"2025-11-03 12:19:00";"2025-11-03 13:05:00";"2025-11-03 13:25:00";"REALIZADO";"N/A"
"AZU";"2963";"0";"N";"SBKP";"SBRJ";"2025-11-04 12:00:00";"2025-11-04 11:58:00";"2025-11-04 13:05:00";"2025-11-04 13:04:00";"REALIZADO";"N/A"
"AZU";"2963";"0";"N";"SBKP";"SBRJ";"2025-11-05 12:00:00";"2025-11-05 12:12:00";"2025-11-05 13:05:00";"2025-11-05 13:20:00";"REALIZADO";"N/A"
"AZU";"2963";"0";"N";"SBKP";"SBRJ";"2025-11-06 12:00:00";"2025-11-06 11:54:00";"2025-11-06 13:05:00";"2025-11-06 12:51:00";"REALIZADO";"N/A"
"AZU";"2963";"0";"N";"SBKP";"SBRJ";"2025-11-07 12:00:00";"2025-11-07 12:10:00";"2025-11-07 13:05:00";"2025-11-07 13:16:00";"REALIZADO";"N/A"
"AZU";"2963";"0";"N";"SBKP";"SBRJ";"2025-11-10 12:00:00";"2025-11-10 11:59:00";"2025-11-10 13:05:00";"2025-11-10 12:56:00";"REALIZADO";"N/A"
"AZU";"2963";"0";"N";"SBKP";"SBRJ";"2025-11-11 12:00:00";"2025-11-11 12:00:00";"2025-11-11 13:05:00";"2025-11-11 13:03:00";"REALIZADO";"N/A"
"AZU";"2963";"0";"N";"SBKP";"SBRJ";"2025-11-12 12:00:00";"2025-11-12 11:57:00";"2025-11-12 13:05:00";"2025-11-12 13:05:00";"REALIZADO";"N/A"
"AZU";"2963";"0";"N";"SBKP";"SBRJ";"2025-11-13 12:00:00";"2025-11-13 12:08:00";"2025-11-13 13:05:00";"2025-11-13 13:17:00";"REALIZADO";"N/A"
"AZU";"2963";"0";"N";"SBKP";"SBRJ";"2025-11-14 12:00:00";"2025-11-14 12:00:00";"2025-11-14 13:05:00";"2025-11-14 13:04:00";"REALIZADO";"N/A"
"AZU";"2963";"0";"N";"SBKP";"SBRJ";"2025-11-17 12:00:00";"2025-11-17 11:55:00";"2025-11-17 13:05:00";"2025-11-17 13:00:00";"REALIZADO";"N/A"
"AZU";"2963";"0";"N";"SBKP";"SBRJ";"2025-11-18 12:00:00";"2025-11-18 12:19:00";"2025-11-18 13:05:00";"2025-11-18 13:20:00";"REALIZADO";"N/A"
"AZU";"2963";"0";"N";"SBKP";"SBRJ";"2025-11-19 12:00:00";"2025-11-19 12:00:00";"2025-11-19 13:05:00";"2025-11-19 13:13:00";"REALIZADO";"N/A"
"AZU";"2963";"0";"N";"SBKP";"SBRJ";"2025-11-20 12:00:00";"2025-11-20 12:05:00";"2025-11-20 13:05:00";"2025-11-20 13:29:00";"REALIZADO";"N/A"
"AZU";"2963";"0";"N";"SBKP";"SBRJ";"2025-11-24 12:00:00";"2025-11-24 12:07:00";"2025-11-24 13:05:00";"2025-11-24 12:59:00";"REALIZADO";"N/A"
"AZU";"2963";"0";"N";"SBKP";"SBRJ";"2025-11-25 12:00:00";"2025-11-25 11:56:00";"2025-11-25 13:05:00";"2025-11-25 12:57:00";"REALIZADO";"N/A"
