Atualizado em: 2026-08-28
"ICAO Empresa Aérea";"Número Voo";"Código Autorização (DI)";"Código Tipo Linha";"ICAO Aeródromo Origem";"ICAO Aeródromo Destino";"Partida Prevista";"Partida Real";"Chegada Prevista";"Chegada Real";"Situação Voo";"Código Justificativa"
"AZU";"4376";"0";"N";"SBCF";"SBUL";"2026-04-26 22:50:00";"2026-04-26 22:56:00";"2026-04-27 00:25:00";"2026-04-27 00:28:00";"REALIZADO";"N/A"
"AZU";"4376";"0";"N";"SBCF";"SBUL";"2026-04-27 22:50:00";"2026-04-27 22:44:00";"2026-04-28 00:25:00";"2026-04-28 00:09:00";"REALIZADO";"N/A"
"AZU";"4376";"0";"N";"SBCF";"SBUL";"2026-04-28 22:50:00";"2026-04-28 22:45:00";"2026-04-29 00:25:00";"2026-04-29 00:09:00";"REALIZADO";"N/A"
"AZU";"4376";"0";"N";"SBCF";"SBUL";"2026-04-29 22:50:00";"2026-04-29 23:32:00";"2026-04-30 00:25:00";"2026-04-30 00:58:00";"REALIZADO";"N/A"
"AZU";"4376";"0";"N";"SBCF";"SBUL";"2026-04-30 22:50:00";"2026-04-30 22:48:00";"2026-05-01 00:25:00";"2026-05-01 00:10:00";"REALIZADO";"N/A"
"AZU";"4377";"0";"N";"SBUL";"SBCF";"2026-04-01 05:30:00";"2026-04-01 06:49:00";"2026-04-01 06:50:00";"2026-04-01 08:04:00";"REALIZADO";"N/A"
"AZU";"4377";"0";"N";"SBUL";"SBCF";"2026-04-02 05:30:00";"2026-04-02 06:44:00";"2026-04-02 06:50:00";"2026-04-02 07:58:00";"REALIZADO";"N/A"
"AZU";"4377";"0";"N";"SBUL";"SBCF";"2026-04-03 05:30:00";"2026-04-03 05:22:00";"2026-04-03 06:50:00";"2026-04-03 06:41:00";"REALIZADO";"N/A"
"AZU";"4377";"0";"N";"SBUL";"SBCF";"2026-04-04 05:30:00";"2026-04-04 05:34:00";"2026-04-04 06:50:00";"2026-04-04 06:51:00";"REALIZADO";"N/A"
"AZU";"4377";"0";"N";"SBUL";"SBCF";"2026-04-05 05:30:00";"2026-04-05 05:18:00";"2026-04-05 06:50:00";"2026-04-05 06:30:00";"REALIZADO";"N/A"
"AZU";"4377";"0";"N";"SBUL";"SBCF";"2026-04-06 05:30:00";"2026-04-06 05:24:00";"2026-04-06 06:50:00";"2026-04-06 06:41:00";"REALIZADO";"N/A"
"AZU";"4383";"0";"N";"SBEG";"SBKP";"2026-04-06 03:25:00";"2026-04-06 03:16:00";"2026-04-06 07:05:00";"2026-04-06 06:45:00";"REALIZADO";"N/A"
"AZU";"4377";"0";"N";"SBUL";"SBCF";"2026-04-07 05:30:00";"2026-04-07 05:28:00";"2026-04-07 06:50:00";"2026-04-07 06:47:00";"REALIZADO";"N/A"
"AZU";"4377";"0";"N";"SBUL";"SBCF";"2026-04-08 05:30:00";"2026-04-08 05:20:00";"2026-04-08 06:50:00";"2026-04-08 06:36:00";"REALIZADO";"N/A"
"AZU";"4377";"0";"N";"SBUL";"SBCF";"2026-04-09 05:30:00";"2026-04-09 05:21:00";"2026-04-09 06:50:00";"2026-04-09 06:42:00";"REALIZADO";"N/A"
"AZU";"4377";"0";"N";"SBUL";"SBCF";"2026-04-10 05:30:00";"2026-04-10 05:22:00";"2026-04-10 06:50:00";"2026-04-10 06:36:00";"REALIZADO";"N/A"
"AZU";"4377";"0";"N";"SBUL";"SBCF";"2026-04-11 05:30:00";"2026-04-11 05:25:00";"2026-04-11 06:50:00";"2026-04-11 06:49:00";"REALIZADO";"N/A"
"AZU";"4377";"0";"N";"SBUL";"SBCF";"2026-04-12 05:30:00";"2026-04-12 05:21:00";"2026-04-12 06:50:00";"2026-04-12 06:36:00";"REALIZADO";"N/A"
"AZU";"4377";"0";"N";"SBUL";"SBCF";"2026-04-13 05:30:00";"2026-04-13 05:28:00";"2026-04-13 06:50:00";"2026-04-13 06:47:00";"REALIZADO";"N/A"
"AZU";"4987";"0";"N";"SBBE";"SBRF";"2026-04-22 06:20:00";"2026-04-22 06:09:00";"2026-04-22 08:50:00";"2026-04-22 08:35:00";"REALIZADO";"N/A"
"AZU";"4987";"0";"N";"SBBE";"SBRF";"2026-04-23 06:20:00";"2026-04-23 06:08:00";"2026-04-23 08:50:00";"2026-04-23 08:35:00";"REALIZADO";"N/A"
"AZU";"4987";"0";"N";"SBBE";"SBRF";"2026-04-24 06:20:00";"2026-04-24 06:08:00";"2026-04-24 08:50:00";"2026-04-24 08:42:00";"REALIZADO";"N/A"
"AZU";"4987";"0";"N";"SBBE";"SBRF";"2026-04-25 06:20:00";"2026-04-25 06:07:00";"2026-04-25 08:50:00";"2026-04-25 08:37:00";"REALIZADO";"N/A"
"AZU";"5022";"0";"N";"SBFI";"SBSP";"2026-04-01 14:30:00";"2026-04-01 15:04:00";"2026-04-01 16:10:00";"2026-04-01 16:59:00";"REALIZADO";"N/A"
"AZU";"4987";"0";"N";"SBBE";"SBRF";"2026-04-26 06:20:00";"2026-04-26 06:07:00";"2026-04-26 08:50:00";"2026-04-26 08:39:00";"REALIZADO";"N/A"
"AZU";"4987";"0";"N";"SBBE";"SBRF";"2026-04-27 06:20:00";"2026-04-27 06:07:00";"2026-04-27 08:50:00";"2026-04-27 08:38:00";"REALIZADO";"N/A"
"AZU";"4987";"0";"N";"SBBE";"SBRF";"2026-04-28 06:20:00";"2026-04-28 06:06:00";"2026-04-28 08:50:00";"2026-04-28 08:34:00";"REALIZADO";"N/A"
"AZU";"4987";"0";"N";"SBBE";"SBRF";"2026-04-29 06:20:00";"2026-04-29 06:07:00";"2026-04-29 08:50:00";"2026-04-29 08:38:00";"REALIZADO";"N/A"
"AZU";"4987";"0";"N";"SBBE";"SBRF";"2026-04-30 06:20:00";"2026-04-30 06:32:00";"2026-04-30 08:50:00";"2026-04-30 08:58:00";"REALIZADO";"N/A"
"AZU";"4991";"0";"N";"SBCX";"SBKP";"2026-04-01 15:20:00";"2026-04-01 15:28:00";"2026-04-01 16:50:00";"2026-04-01 16:51:00";"REALIZADO";"N/A"
"AZU";"4991";"0";"N";"SBCX";"SBKP";"2026-04-02 15:20:00";"2026-04-02 15:17:00";"2026-04-02 16:50:00";"2026-04-02 16:42:00";"REALIZADO";"N/A"
"AZU";"4991";"0";"N";"SBCX";"SBKP";"2026-04-03 15:20:00";"2026-04-03 15:06:00";"2026-04-03 16:50:00";"2026-04-03 16:26:00";"REALIZADO";"N/A"
"AZU";"4991";"0";"N";"SBCX";"SBKP";"2026-04-04 15:20:00";"2026-04-04 15:00:00";"2026-04-04 16:50:00";"2026-04-04 16:25:00";"REALIZADO";"N/A"
"AZU";"4991";"0";"N";"SBCX";"SBKP";"2026-04-05 15:20:00";"2026-04-05 16:47:00";"2026-04-05 16:50:00";"2026-04-05 18:14:00";"REALIZADO";"N/A"
"AZU";"4991";"0";"N";"SBCX";"SBKP";"2026-04-06 15:20:00";"2026-04-06 15:08:00";"2026-04-06 16:50:00";"2026-04-06 16:40:00";"REALIZADO";"N/A"
"AZU";"4991";"0";"N";"SBCX";"SBKP";"2026-04-07 15:20:00";"2026-04-07 15:15:00";"2026-04-07 16:50:00";"2026-04-07 16:51:00";"REALIZADO";"N/A"
"AZU";"4991";"0";"N";"SBCX";"SBKP";"2026-04-08 15:20:00";"2026-04-08 15:42:00";"2026-04-08 16:50:00";"2026-04-08 17:06:00";"REALIZADO";"N/A"
"AZU";"4991";"0";"N";"SBCX";"SBKP";"2026-04-09 15:20:00";"2026-04-09 15:47:00";"2026-04-09 16:50:00";"2026-04-09 17:11:00";"REALIZADO";"N/A"
"AZU";"4991";"0";"N";"SBCX";"SBKP";"2026-04-10 15:20:00";"2026-04-10 15:04:00";"2026-04-10 16:50:00";"2026-04-10 16:27:00";"REALIZADO";"N/A"
"AZU";"4991";"0";"N";"SBCX";"SBKP";"2026-04-11 15:20:00";"2026-04-11 15:10:00";"2026-04-11 16:50:00";"2026-04-11 16:29:00";"REALIZADO";"N/A"
"AZU";"4991";"0";"N";"SBCX";"SBKP";"2026-04-12 15:20:00";"2026-04-12 15:09:00";"2026-04-12 16:50:00";"2026-04-12 16:36:00";"REALIZADO";"N/A"
"AZU";"4991";"0";"N";"SBCX";"SBKP";"2026-04-13 15:20:00";"2026-04-13 15:13:00";"2026-04-13 16:50:00";"2026-04-13 16:41:00";"REALIZADO";"N/A"
"AZU";"4991";"0";"N";"SBCX";"SBKP";"2026-04-14 15:20:00";"2026-04-14 15:08:00";"2026-04-14 16:50:00";"2026-04-14 16:30:00";"REALIZADO";"N/A"
"AZU";"4991";"0";"N";"SBCX";"SBKP";"2026-04-15 15:20:00";"2026-04-15 15:11:00";"2026-04-15 16:50:00";"2026-04-15 16:32:00";"REALIZADO";"N/A"
"AZU";"4991";"0";"N";"SBCX";"SBKP";"2026-04-16 15:20:00";"2026-04-16 15:04:00";"2026-04-16 16:50:00";"2026-04-16 16:29:00";"REALIZADO";"N/A"
"AZU";"4991";"0";"N";"SBCX";"SBKP";"2026-04-17 15:20:00";"2026-04-17 15:20:00";"2026-04-17 16:50:00";"2026-04-17 16:48:00";"REALIZADO";"N/A"
"AZU";"4991";"0";"N";"SBCX";"SBKP";"2026-04-18 15:20:00";"2026-04-18 15:19:00";"2026-04-18 16:50:00";"2026-04-18 16:40:00";"REALIZADO";"N/A"
"AZU";"4991";"0";"N";"SBCX";"SBKP";"2026-04-19 15:20:00";"2026-04-19 15:11:00";"2026-04-19 16:50:00";"2026-04-19 16:40:00";"REALIZADO";"N/A"
"AZU";"4991";"0";"N";"SBCX";"SBKP";"2026-04-20 15:20:00";"2026-04-20 15:07:00";"2026-04-20 16:50:00";"2026-04-20 16:33:00";"REALIZADO";"N/A"
"ARG";"1072";"6";"I";"SAEZ";"SBCF";"null";"2026-04-29 13:31:00";"null";"2026-04-29 17:02:00";"REALIZADO";"N/A"
"ARG";"1073";"6";"I";"SBCF";"SAEZ";"null";"2026-04-27 22:10:00";"null";"2026-04-28 02:13:00";"REALIZADO";"N/A"
"ARG";"1073";"6";"I";"SBGL";"SAEZ";"null";"2026-04-14 19:21:00";"null";"2026-04-14 22:58:00";"REALIZADO";"N/A"
"ARG";"1074";"6";"I";"SAEZ";"SBGR";"null";"2026-04-30 22:44:00";"null";"2026-05-01 01:27:00";"REALIZADO";"N/A"
"ARG";"1075";"9";"I";"SBGR";"SABE";"null";"2026-04-29 20:25:00";"null";"2026-04-29 23:37:00";"REALIZADO";"N/A"
"ARG";"1077";"9";"I";"SBGR";"SABE";"null";"2026-04-10 16:35:00";"null";"2026-04-10 19:55:00";"REALIZADO";"N/A"
"ARG";"1078";"6";"I";"SABE";"SBGL";"null";"2026-04-05 16:55:00";"null";"2026-04-05 19:50:00";"REALIZADO";"N/A"
"ARG";"1078";"6";"I";"SAEZ";"SBGR";"null";"2026-04-08 10:08:00";"null";"2026-04-08 13:03:00";"REALIZADO";"N/A"
"ARG";"1079";"6";"I";"SBGL";"SAEZ";"null";"2026-04-08 04:12:00";"null";"2026-04-08 07:21:00";"REALIZADO";"N/A"
"ARG";"1206";"0";"I";"SABE";"SBFL";"2026-04-05 13:35:00";"2026-04-05 14:44:00";"2026-04-05 15:35:00";"2026-04-05 16:51:00";"REALIZADO";"N/A"
"ARG";"1207";"0";"I";"SBFL";"SABE";"2026-04-05 16:25:00";"2026-04-05 17:40:00";"2026-04-05 18:40:00";"2026-04-05 19:59:00";"REALIZADO";"N/A"
"ARG";"1208";"0";"I";"SABE";"SBFL";"2026-04-01 05:45:00";"2026-04-01 05:48:00";"2026-04-01 07:45:00";"2026-04-01 07:46:00";"REALIZADO";"N/A"
"ARG";"1208";"0";"I";"SABE";"SBFL";"2026-04-02 05:45:00";"2026-04-02 05:45:00";"2026-04-02 07:45:00";"2026-04-02 07:40:00";"REALIZADO";"N/A"
"ARG";"1208";"0";"I";"SABE";"SBFL";"2026-04-04 05:55:00";"2026-04-04 05:54:00";"2026-04-04 07:55:00";"2026-04-04 07:48:00";"REALIZADO";"N/A"
"ARG";"1208";"0";"I";"SABE";"SBFL";"2026-04-11 05:00:00";"2026-04-11 05:02:00";"2026-04-11 07:00:00";"2026-04-11 06:55:00";"REALIZADO";"N/A"
"ARG";"1208";"0";"I";"SABE";"SBFL";"2026-04-18 04:25:00";"2026-04-18 04:35:00";"2026-04-18 06:25:00";"2026-04-18 06:22:00";"REALIZADO";"N/A"
"ARG";"1208";"0";"I";"SABE";"SBFL";"2026-04-25 04:25:00";"2026-04-25 04:24:00";"2026-04-25 06:25:00";"2026-04-25 06:16:00";"REALIZADO";"N/A"
"ARG";"1209";"0";"I";"SBFL";"SABE";"2026-04-01 09:25:00";"2026-04-01 09:11:00";"2026-04-01 11:40:00";"2026-04-01 11:20:00";"REALIZADO";"N/A"
"ARG";"1209";"0";"I";"SBFL";"SABE";"2026-04-02 09:25:00";"2026-04-02 09:08:00";"2026-04-02 11:40:00";"2026-04-02 11:22:00";"REALIZADO";"N/A"
"ARG";"1209";"0";"I";"SBFL";"SABE";"2026-04-11 07:50:00";"2026-04-11 07:51:00";"2026-04-11 10:05:00";"2026-04-11 09:58:00";"REALIZADO";"N/A"
"ARG";"1209";"0";"I";"SBFL";"SABE";"2026-04-18 07:15:00";"2026-04-18 07:11:00";"2026-04-18 09:30:00";"2026-04-18 09:26:00";"REALIZADO";"N/A"
"ARG";"1209";"0";"I";"SBFL";"SABE";"2026-04-25 07:15:00";"2026-04-25 07:13:00";"2026-04-25 09:30:00";"2026-04-25 09:39:00";"REALIZADO";"N/A"
"ARG";"1209";"0";"I";"SBFL";"SAEZ";"2026-04-04 08:55:00";"2026-04-04 08:44:00";"2026-04-04 11:10:00";"2026-04-04 10:55:00";"REALIZADO";"N/A"
"ARG";"1216";"0";"I";"SABE";"SBFL";"2026-04-01 18:55:00";"2026-04-01 18:59:00";"2026-04-01 20:55:00";"2026-04-01 21:04:00";"REALIZADO";"N/A"
"ARG";"1216";"0";"I";"SABE";"SBFL";"2026-04-02 19:00:00";"2026-04-02 19:20:00";"2026-04-02 21:00:00";"2026-04-02 21:18:00";"REALIZADO";"N/A"
"ARG";"1216";"0";"I";"SABE";"SBFL";"2026-04-03 19:00:00";"2026-04-03 18:54:00";"2026-04-03 21:00:00";"2026-04-03 20:45:00";"REALIZADO";"N/A"
"ARG";"1216";"0";"I";"SABE";"SBFL";"2026-04-05 19:15:00";"2026-04-05 20:11:00";"2026-04-05 21:15:00";"2026-04-05 22:02:00";"REALIZADO";"N/A"
"ARG";"1216";"0";"I";"SABE";"SBFL";"2026-04-06 19:00:00";"2026-04-06 19:47:00";"2026-04-06 21:00:00";"2026-04-06 21:53:00";"REALIZADO";"N/A"
"ARG";"1216";"0";"I";"SABE";"SBFL";"2026-04-24 18:50:00";"2026-04-24 19:08:00";"2026-04-24 20:50:00";"2026-04-24 21:10:00";"REALIZADO";"N/A"
"ARG";"1216";"0";"I";"SABE";"SBFL";"2026-04-26 19:00:00";"2026-04-26 20:34:00";"2026-04-26 21:00:00";"2026-04-26 22:26:00";"REALIZADO";"N/A"
"ARG";"1216";"0";"I";"SABE";"SBFL";"2026-04-27 18:50:00";"2026-04-27 19:09:00";"2026-04-27 20:50:00";"2026-04-27 20:57:00";"REALIZADO";"N/A"
"ARG";"1217";"2";"I";"SBFL";"SABE";"null";"2026-04-01 21:55:00";"null";"2026-04-02 00:05:00";"REALIZADO";"N/A"
"ARG";"1217";"0";"I";"SBFL";"SABE";"2026-04-02 22:05:00";"2026-04-02 22:03:00";"2026-04-03 00:20:00";"2026-04-03 00:07:00";"REALIZADO";"N/A"
"ARG";"1217";"2";"I";"SBFL";"SABE";"null";"2026-04-03 21:51:00";"null";"2026-04-04 00:02:00";"REALIZADO";"N/A"
"ARG";"1217";"0";"I";"SBFL";"SABE";"2026-04-04 22:05:00";"null";"2026-04-05 00:20:00";"null";"CANCELADO";"N/A"
"ARG";"1217";"2";"I";"SBFL";"SABE";"null";"2026-04-05 22:52:00";"null";"2026-04-06 01:04:00";"REALIZADO";"N/A"
"ARG";"1217";"0";"I";"SBFL";"SABE";"2026-04-06 22:05:00";"2026-04-06 22:45:00";"2026-04-07 00:20:00";"2026-04-07 00:49:00";"REALIZADO";"N/A"
"ARG";"1217";"2";"I";"SBFL";"SABE";"null";"2026-04-07 22:30:00";"null";"2026-04-08 00:56:00";"REALIZADO";"N/A"
"ARG";"1217";"0";"I";"SBFL";"SABE";"2026-04-08 22:05:00";"2026-04-08 22:05:00";"2026-04-09 00:20:00";"2026-04-09 00:26:00";"REALIZADO";"N/A"
"ARG";"1217";"0";"I";"SBFL";"SABE";"2026-04-09 22:05:00";"2026-04-09 23:32:00";"2026-04-10 00:20:00";"2026-04-10 01:44:00";"REALIZADO";"N/A"
"ARG";"1217";"2";"I";"SBFL";"SABE";"null";"2026-04-10 22:08:00";"null";"2026-04-11 00:20:00";"REALIZADO";"N/A"
"ARG";"1217";"2";"I";"SBFL";"SABE";"null";"2026-04-12 23:01:00";"null";"2026-04-13 01:23:00";"REALIZADO";"N/A"
"ARG";"1217";"2";"I";"SBFL";"SABE";"null";"2026-04-13 22:13:00";"null";"2026-04-14 00:28:00";"REALIZADO";"N/A"
"ARG";"1217";"0";"I";"SBFL";"SABE";"2026-04-16 22:40:00";"null";"2026-04-17 00:55:00";"null";"CANCELADO";"N/A"
"ARG";"1217";"2";"I";"SBFL";"SABE";"null";"2026-04-17 22:36:00";"null";"2026-04-18 00:40:00";"REALIZADO";"N/A"
"ARG";"1217";"2";"I";"SBFL";"SABE";"null";"2026-04-19 22:38:00";"null";"2026-04-20 00:52:00";"REALIZADO";"N/A"
"ARG";"1217";"2";"I";"SBFL";"SABE";"null";"2026-04-20 22:46:00";"null";"2026-04-21 00:51:00";"REALIZADO";"N/A"
"ARG";"1217";"2";"I";"SBFL";"SABE";"null";"2026-04-24 22:08:00";"null";"2026-04-25 00:59:00";"REALIZADO";"N/A"
"ARG";"1220";"0";"I";"SABE";"SBSV";"2026-04-02 19:10:00";"2026-04-02 19:12:00";"2026-04-02 23:30:00";"2026-04-02 23:28:00";"REALIZADO";"N/A"
"ARG";"1220";"0";"I";"SABE";"SBSV";"2026-04-05 20:00:00";"2026-04-05 20:39:00";"2026-04-06 00:20:00";"2026-04-06 00:57:00";"REALIZADO";"N/A"
"ARG";"1220";"0";"I";"SABE";"SBSV";"2026-04-07 19:35:00";"2026-04-07 20:16:00";"2026-04-07 23:55:00";"2026-04-08 00:56:00";"REALIZADO";"N/A"
"ARG";"1220";"0";"I";"SABE";"SBSV";"2026-04-09 19:15:00";"2026-04-09 19:12:00";"2026-04-09 23:35:00";"2026-04-09 23:19:00";"REALIZADO";"N/A"
"ARG";"1220";"0";"I";"SABE";"SBSV";"2026-04-12 19:20:00";"2026-04-12 19:35:00";"2026-04-12 23:40:00";"2026-04-12 23:49:00";"REALIZADO";"N/A"
"ARG";"1220";"0";"I";"SABE";"SBSV";"2026-04-14 19:35:00";"2026-04-14 19:32:00";"2026-04-14 23:55:00";"2026-04-14 23:45:00";"REALIZADO";"N/A"
"ARG";"1220";"0";"I";"SABE";"SBSV";"2026-04-16 19:10:00";"2026-04-16 19:13:00";"2026-04-16 23:30:00";"2026-04-16 23:32:00";"REALIZADO";"N/A"
"ARG";"1220";"0";"I";"SABE";"SBSV";"2026-04-19 19:20:00";"2026-04-19 20:01:00";"2026-04-19 23:40:00";"2026-04-20 00:05:00";"REALIZADO";"N/A"
"ARG";"1220";"0";"I";"SABE";"SBSV";"2026-04-21 19:35:00";"2026-04-21 19:30:00";"2026-04-21 23:55:00";"2026-04-21 23:30:00";"REALIZADO";"N/A"
"ARG";"1220";"0";"I";"SABE";"SBSV";"2026-04-23 19:10:00";"2026-04-23 19:18:00";"2026-04-23 23:30:00";"2026-04-23 23:31:00";"REALIZADO";"N/A"
"ARG";"1220";"0";"I";"SABE";"SBSV";"2026-04-26 19:20:00";"2026-04-26 20:06:00";"2026-04-26 23:40:00";"2026-04-27 00:22:00";"REALIZADO";"N/A"
"ARG";"1220";"0";"I";"SABE";"SBSV";"2026-04-28 19:35:00";"2026-04-28 19:34:00";"2026-04-28 23:55:00";"2026-04-29 00:05:00";"REALIZADO";"N/A"
"ARG";"1220";"0";"I";"SABE";"SBSV";"2026-04-30 19:10:00";"2026-04-30 19:11:00";"2026-04-30 23:30:00";"2026-04-30 23:18:00";"REALIZADO";"N/A"
"ARG";"1221";"0";"I";"SBSV";"SABE";"2026-04-01 01:10:00";"2026-04-01 01:45:00";"2026-04-01 06:00:00";"2026-04-01 06:10:00";"REALIZADO";"N/A"
"ARG";"1221";"0";"I";"SBSV";"SABE";"2026-04-03 00:30:00";"2026-04-03 00:29:00";"2026-04-03 05:20:00";"2026-04-03 04:59:00";"REALIZADO";"N/A"
"ARG";"1221";"0";"I";"SBSV";"SABE";"2026-04-06 01:10:00";"2026-04-06 01:48:00";"2026-04-06 06:00:00";"2026-04-06 06:18:00";"REALIZADO";"N/A"
"ARG";"1221";"0";"I";"SBSV";"SABE";"2026-04-08 01:10:00";"2026-04-08 01:48:00";"2026-04-08 06:00:00";"2026-04-08 06:16:00";"REALIZADO";"N/A"
"GLO";"9607";"0";"C";"SBJP";"SBGR";"2026-04-12 19:55:00";"2026-04-12 19:46:00";"2026-04-12 23:35:00";"2026-04-12 23:21:00";"REALIZADO";"N/A"
"GLO";"9607";"0";"C";"SBJP";"SBGR";"2026-04-14 19:55:00";"2026-04-14 19:49:00";"2026-04-14 23:35:00";"2026-04-14 23:19:00";"REALIZADO";"N/A"
"GLO";"9607";"0";"C";"SBJP";"SBGR";"2026-04-15 19:55:00";"2026-04-15 19:45:00";"2026-04-15 23:35:00";"2026-04-15 23:06:00";"REALIZADO";"N/A"
"GLO";"9607";"0";"C";"SBJP";"SBGR";"2026-04-16 19:55:00";"2026-04-16 19:45:00";"2026-04-16 23:35:00";"2026-04-16 23:09:00";"REALIZADO";"N/A"
"GLO";"9607";"0";"C";"SBJP";"SBGR";"2026-04-17 19:55:00";"2026-04-17 19:39:00";"2026-04-17 23:35:00";"2026-04-17 22:58:00";"REALIZADO";"N/A"
"GLO";"9607";"0";"C";"SBJP";"SBGR";"2026-04-19 19:55:00";"2026-04-19 19:46:00";"2026-04-19 23:35:00";"2026-04-19 23:18:00";"REALIZADO";"N/A"
"GLO";"9607";"0";"C";"SBJP";"SBGR";"2026-04-21 19:55:00";"2026-04-21 19:53:00";"2026-04-21 23:35:00";"2026-04-21 23:50:00";"REALIZADO";"N/A"
"GLO";"9607";"0";"C";"SBJP";"SBGR";"2026-04-22 19:55:00";"2026-04-23 08:57:00";"2026-04-22 23:35:00";"2026-04-23 12:09:00";"REALIZADO";"N/A"
"GLO";"9607";"0";"C";"SBJP";"SBGR";"2026-04-23 19:55:00";"2026-04-23 19:57:00";"2026-04-23 23:35:00";"2026-04-23 23:14:00";"REALIZADO";"N/A"
"GLO";"9607";"0";"C";"SBJP";"SBGR";"2026-04-24 19:55:00";"2026-04-24 19:30:00";"2026-04-24 23:35:00";"2026-04-24 22:45:00";"REALIZADO";"N/A"
"GLO";"9607";"0";"C";"SBJP";"SBGR";"2026-04-26 19:55:00";"2026-04-26 19:45:00";"2026-04-26 23:35:00";"2026-04-26 23:19:00";"REALIZADO";"N/A"
"GLO";"9607";"0";"C";"SBJP";"SBGR";"2026-04-28 19:55:00";"2026-04-28 19:40:00";"2026-04-28 23:35:00";"2026-04-28 23:25:00";"REALIZADO";"N/A"
"GLO";"9607";"0";"C";"SBJP";"SBGR";"2026-04-29 19:55:00";"2026-04-29 19:51:00";"2026-04-29 23:35:00";"2026-04-29 23:53:00";"REALIZADO";"N/A"
"GLO";"9607";"0";"C";"SBJP";"SBGR";"2026-04-30 19:55:00";"2026-04-30 19:55:00";"2026-04-30 23:35:00";"2026-04-30 23:05:00";"REALIZADO";"N/A"
"GLO";"9608";"0";"C";"SBGR";"SBCY";"2026-04-01 05:30:00";"2026-04-01 05:41:00";"2026-04-01 07:45:00";"2026-04-01 08:07:00";"REALIZADO";"N/A"
"GLO";"9608";"0";"C";"SBGR";"SBCY";"2026-04-02 05:20:00";"2026-04-02 06:13:00";"2026-04-02 07:35:00";"2026-04-02 08:39:00";"REALIZADO";"N/A"
"GLO";"9608";"0";"C";"SBGR";"SBCY";"2026-04-03 05:30:00";"2026-04-03 05:50:00";"2026-04-03 07:45:00";"2026-04-03 08:06:00";"REALIZADO";"N/A"
"GLO";"9608";"0";"C";"SBGR";"SBCY";"2026-04-07 05:30:00";"2026-04-07 05:49:00";"2026-04-07 07:45:00";"2026-04-07 08:04:00";"REALIZADO";"N/A"
"GLO";"9608";"0";"C";"SBGR";"SBCY";"2026-04-08 05:30:00";"2026-04-08 06:48:00";"2026-04-08 07:45:00";"2026-04-08 09:16:00";"REALIZADO";"N/A"
"GLO";"9608";"0";"C";"SBGR";"SBCY";"2026-04-09 05:20:00";"2026-04-09 05:55:00";"2026-04-09 07:35:00";"2026-04-09 08:16:00";"REALIZADO";"N/A"
"GLO";"9608";"0";"C";"SBGR";"SBCY";"2026-04-10 05:30:00";"2026-04-10 05:53:00";"2026-04-10 07:45:00";"2026-04-10 08:16:00";"REALIZADO";"N/A"
"GLO";"9608";"0";"C";"SBGR";"SBCY";"2026-04-11 05:30:00";"2026-04-11 06:00:00";"2026-04-11 07:45:00";"2026-04-11 08:20:00";"REALIZADO";"N/A"
"GLO";"9608";"0";"C";"SBGR";"SBCY";"2026-04-14 05:30:00";"2026-04-14 05:48:00";"2026-04-14 07:45:00";"2026-04-14 07:50:00";"REALIZADO";"N/A"
"GLO";"9608";"0";"C";"SBGR";"SBCY";"2026-04-15 05:30:00";"2026-04-15 06:48:00";"2026-04-15 07:45:00";"2026-04-15 09:17:00";"REALIZADO";"N/A"
"GLO";"9608";"0";"C";"SBGR";"SBCY";"2026-04-16 05:20:00";"2026-04-16 06:17:00";"2026-04-16 07:35:00";"2026-04-16 08:21:00";"REALIZADO";"N/A"
"GLO";"9608";"0";"C";"SBGR";"SBCY";"2026-04-17 05:30:00";"2026-04-17 06:02:00";"2026-04-17 07:45:00";"2026-04-17 08:29:00";"REALIZADO";"N/A"
"GLO";"9608";"0";"C";"SBGR";"SBCY";"2026-04-18 05:30:00";"2026-04-18 05:27:00";"2026-04-18 07:45:00";"2026-04-18 07:47:00";"REALIZADO";"N/A"
"GLO";"9608";"0";"C";"SBGR";"SBCY";"2026-04-21 05:30:00";"2026-04-21 06:24:00";"2026-04-21 07:45:00";"2026-04-21 08:39:00";"REALIZADO";"N/A"
"GLO";"9608";"0";"C";"SBGR";"SBCY";"2026-04-22 05:30:00";"2026-04-22 05:28:00";"2026-04-22 07:45:00";"2026-04-22 07:45:00";"REALIZADO";"N/A"
"GLO";"9608";"0";"C";"SBGR";"SBCY";"2026-04-23 05:20:00";"2026-04-23 05:23:00";"2026-04-23 07:35:00";"2026-04-23 07:26:00";"REALIZADO";"N/A"
"GLO";"2060";"0";"N";"SBGL";"SBGO";"2026-04-18 07:20:00";"2026-04-18 07:25:00";"2026-04-18 09:05:00";"2026-04-18 09:17:00";"REALIZADO";"N/A"
"GLO";"2060";"0";"N";"SBGL";"SBGO";"2026-04-19 07:25:00";"2026-04-19 07:21:00";"2026-04-19 09:10:00";"2026-04-19 09:07:00";"REALIZADO";"N/A"
"GLO";"2060";"0";"N";"SBGL";"SBGO";"2026-04-20 07:25:00";"2026-04-20 07:27:00";"2026-04-20 09:10:00";"2026-04-20 09:07:00";"REALIZADO";"N/A"
"GLO";"2060";"0";"N";"SBGL";"SBGO";"2026-04-21 07:20:00";"2026-04-21 07:25:00";"2026-04-21 09:05:00";"2026-04-21 09:07:00";"REALIZADO";"N/A"
